
0.000000e+00  1.000000e+00 5.000000e-01
3.333333e-01  1.080556e+00 4.653241e-01
6.666667e-01  1.155108e+00 4.280630e-01
1.000000e+00  1.223243e+00 3.884238e-01
1.333333e+00  1.284583e+00 3.466267e-01
1.666667e+00  1.338785e+00 3.029039e-01
2.000000e+00  1.385551e+00 2.574983e-01
2.333333e+00  1.424618e+00 2.106622e-01
2.666667e+00  1.455771e+00 1.626557e-01
3.000000e+00  1.478837e+00 1.137455e-01
3.333333e+00  1.493687e+00 6.420349e-02
3.666667e+00  1.500238e+00 1.430475e-02
4.000000e+00  1.498455e+00 -3.567346e-02
4.333333e+00  1.488347e+00 -8.545349e-02
4.666667e+00  1.469970e+00 -1.347588e-01
5.000000e+00  1.443427e+00 -1.833154e-01
5.333333e+00  1.408865e+00 -2.308536e-01
5.666667e+00  1.366476e+00 -2.771093e-01
6.000000e+00  1.316495e+00 -3.218255e-01
6.333333e+00  1.259201e+00 -3.647537e-01
6.666667e+00  1.194911e+00 -4.056556e-01
7.000000e+00  1.123982e+00 -4.443038e-01
7.333333e+00  1.046810e+00 -4.804837e-01
7.666667e+00  9.638211e-01 -5.139942e-01
8.000000e+00  8.754781e-01 -5.446492e-01
8.333333e+00  7.822714e-01 -5.722783e-01
8.666667e+00  6.847187e-01 -5.967282e-01
9.000000e+00  5.833620e-01 -6.178629e-01
9.333333e+00  4.787644e-01 -6.355650e-01
9.666667e+00  3.715070e-01 -6.497362e-01
1.000000e+01  2.621857e-01 -6.602977e-01
1.033333e+01  1.514078e-01 -6.671909e-01
1.066667e+01  3.978869e-02 -6.703775e-01
1.100000e+01  -7.205142e-02 -6.698398e-01
1.133333e+01  -1.834912e-01 -6.655808e-01
1.166667e+01  -2.939117e-01 -6.576241e-01
1.200000e+01  -4.026993e-01 -6.460139e-01
1.233333e+01  -5.092496e-01 -6.308147e-01
1.266667e+01  -6.129708e-01 -6.121111e-01
1.300000e+01  -7.132867e-01 -5.900068e-01
1.333333e+01  -8.096398e-01 -5.646247e-01
1.366667e+01  -9.014949e-01 -5.361057e-01
1.400000e+01  -9.883417e-01 -5.046085e-01
1.433333e+01  -1.069698e+00 -4.703078e-01
1.466667e+01  -1.145111e+00 -4.333943e-01
1.500000e+01  -1.214162e+00 -3.940731e-01
1.533333e+01  -1.276469e+00 -3.525626e-01
1.566667e+01  -1.331683e+00 -3.090934e-01
1.600000e+01  -1.379500e+00 -2.639070e-01
1.633333e+01  -1.419652e+00 -2.172545e-01
1.666667e+01  -1.451918e+00 -1.693950e-01
1.700000e+01  -1.476117e+00 -1.205944e-01
1.733333e+01  -1.492116e+00 -7.112382e-02
1.766667e+01  -1.499825e+00 -2.125813e-02
1.800000e+01  -1.499202e+00 2.872566e-02
1.833333e+01  -1.490250e+00 7.854986e-02
1.866667e+01  -1.473019e+00 1.279377e-01
1.900000e+01  -1.447604e+00 1.766147e-01
1.933333e+01  -1.414147e+00 2.243106e-01
1.966667e+01  -1.372834e+00 2.707603e-01
2.000000e+01  -1.323894e+00 3.157057e-01
2.033333e+01  -1.267599e+00 3.588973e-01
2.066667e+01  -1.204261e+00 4.000949e-01
2.100000e+01  -1.134234e+00 4.390699e-01
2.133333e+01  -1.057905e+00 4.756055e-01
2.166667e+01  -9.756986e-01 5.094989e-01
2.200000e+01  -8.880718e-01 5.405617e-01
